"","logFC","logCPM","PValue","FDR"
"IGKV2D-18",-1.93263203889425,-3.33023758347469,1.16081772652334e-09,3.76565503994781e-09
"AC005052.1",-1.25775614828544,-3.57501154855211,1.18728781484048e-09,3.84836195078028e-09
"AC027243.1",-1.58626565545886,-3.35040142234511,1.194119417698e-09,3.86915520209035e-09
"IGHV3-62",-1.57952150314899,-1.4562825761769,1.20827090284963e-09,3.91155883120487e-09
"AC012065.2",-1.14265443011652,-3.44432966696659,1.28481900453029e-09,4.15043832414371e-09
"TRDN",-2.16525290164619,-3.04940996755073,1.34563014871431e-09,4.33579737769825e-09
"AC002091.1",-1.11725854782664,-2.66923291855766,1.37801518806303e-09,4.4338154431689e-09
"AC103858.1",-1.15437160523057,-3.20898179537809,1.41695908335704e-09,4.55355389283887e-09
"MROH3P",-1.19242317573022,-0.307499386094571,1.43376202827087e-09,4.60520981691354e-09
"ANO3",-1.7566787608565,-2.05248522837379,1.44330191300588e-09,4.63302553724799e-09
"AL158163.2",-1.05535310351571,-2.54646366033605,1.44416173588293e-09,4.6353146115767e-09
"LINC01644",-1.55887497844591,-2.8710953475137,1.51552249585916e-09,4.8520371110335e-09
"TRAV29DV5",-1.11184325023732,-2.33648274821543,1.5908195590547e-09,5.08537512184712e-09
"AC106786.1",-1.13401805989918,-1.92533348844125,1.63075148010605e-09,5.21091650763532e-09
"IGKV1D-8",-1.53897497301243,1.05376613783244,1.68955624810864e-09,5.38955478054283e-09
"TRPA1",-1.179881787623,3.17476057600539,1.72147138604412e-09,5.48582262449988e-09
"ANKRD20A1",-1.31353320410243,-3.69271453785533,1.79228775711194e-09,5.70114247990711e-09
"CYTL1",-1.14874503866378,-0.582915085297744,1.80565916528123e-09,5.73905332079777e-09
"AC010890.1",-1.35499482524295,-3.47766991102884,1.92466591278786e-09,6.10563010168762e-09
"KCNJ5",-1.16661830179171,0.525956071856427,1.93378415869993e-09,6.13332425718372e-09
"LAMA2",-1.0098043201515,3.84718856336591,2.06791749081136e-09,6.54036613146495e-09
"TRAV3",-1.22722566536368,-2.22297355152429,2.07748002929438e-09,6.56929502206958e-09
"IGHV3-42",-1.68385200019983,-2.14819046796607,2.08822978472623e-09,6.60196573490002e-09
"AL161658.1",-2.03361839719552,-3.09343996711778,2.14431195094263e-09,6.77249299871345e-09
"ST3GAL6-AS1",-1.09633691180784,-2.80695177784709,2.14816340154256e-09,6.78330098400142e-09
"HYDIN2",-1.39510446774259,-2.48655611151771,2.19670569378025e-09,6.93104194383295e-09
"RPS6KA6",-1.19266778979005,3.01281203575952,2.21399503694595e-09,6.9830120708023e-09
"FFAR4",-1.23925635225803,4.29959654240422,2.21406108673525e-09,6.9830120708023e-09
"AHNAK2",-1.17138333874229,5.20697109383884,2.23068535683311e-09,7.03263571284588e-09
"TRBV6-1",-1.06656742854686,-2.23805525644148,2.31592415721979e-09,7.28754899392878e-09
"LINC01562",-1.02773104034658,-3.61916658132899,2.36056951220751e-09,7.42138248573706e-09
"TGM4",-1.07273634270129,-3.11016411340145,2.43974860399735e-09,7.65964201988357e-09
"MYOZ3",-1.04164432232755,-1.27960103769355,2.57230311873511e-09,8.05978106022002e-09
"CD244",-1.02587317451976,0.368177746974051,2.58542520072837e-09,8.10009305499915e-09
"AC023794.2",-1.49189785228906,-3.60515302440309,2.68008382029449e-09,8.38418537821209e-09
"AC069209.1",-1.11529993125316,-3.44883688990337,2.89579344393206e-09,9.02770892778226e-09
"B3GNT6",-1.78256006071301,4.24678257414642,3.17408599335023e-09,9.86608606728788e-09
"SMIM2-AS1",-1.12572141914777,2.3608818453915,3.23919868413983e-09,1.00605587915877e-08
"MROH2B",-2.15741246896783,-3.2436660979121,3.34236775420887e-09,1.03687573113434e-08
"IGLV2-18",-1.70869872522815,2.3538835248322,3.54286429291302e-09,1.09584601141571e-08
"PDCD6IPP2",-1.03788669446251,-1.80797434553507,3.6099715326148e-09,1.11605666532831e-08
"TUBB2B",-1.2473162104219,1.61511129729239,3.63038782486766e-09,1.12192939989283e-08
"CXCR2P1",-1.27088984535541,0.0676173439040142,3.73416051526491e-09,1.152758776224e-08
"RALGAPA1P1",-1.06287517454843,0.104003053332218,3.77501014551313e-09,1.16502779649503e-08
"AF186192.1",-1.45724486659117,-2.90574444143141,3.78774416752813e-09,1.16861524887418e-08
"PWRN1",-1.7176960383492,-3.44333864914414,3.82198835817854e-09,1.17883508932866e-08
"CERS1",-1.28066443797655,-2.16420631651532,3.87862304534619e-09,1.19560286731995e-08
"PTCRA",-1.13729966177858,-2.64910609653145,4.17697469569246e-09,1.28368834203319e-08
"ZNF727",-1.58570816035134,-2.41568770420273,4.17909117267982e-09,1.28421386458976e-08
"MYOZ2",-1.25408961816342,-3.24045761228665,4.29156197612397e-09,1.31736608542251e-08
"LINC01907",-1.03382942167284,-3.19623022411596,4.35331497823409e-09,1.33541392472424e-08
"AC005165.1",-1.12101802109256,-1.39316799504356,4.48341807935315e-09,1.37372347377562e-08
"COL17A1",-1.03524071207205,7.28818836663523,4.63369965467798e-09,1.41715850135761e-08
"AC104561.3",-1.06138682813481,-3.06512093628595,4.72113286171122e-09,1.44194461040258e-08
"NRXN2",-1.14388116635262,2.66076708174801,4.73228995229112e-09,1.44479354911803e-08
"MTRNR2L1",-2.07659891802979,3.35352477278898,5.13676192572766e-09,1.56329563163003e-08
"AL161668.3",-1.24956282072615,-2.58389545337196,5.22948800931623e-09,1.59090240422078e-08
"PROM2",-1.17859412024352,5.07235827616824,5.251625764427e-09,1.59732947699569e-08
"MIR4786",-1.05919709362572,-3.40492789505652,5.51119333425399e-09,1.673218633568e-08
"HS6ST1P1",-1.06243958943259,-1.99640764870773,5.69650005700981e-09,1.72732053269134e-08
"AC107464.3",-1.08898956731354,-2.93166177400652,5.76109098291747e-09,1.74606818326277e-08
"NPY5R",-1.69098390440025,-2.44789320557646,5.90795417403486e-09,1.78886329519152e-08
"MUC4",-1.25663386277569,6.69056787468098,6.21801516426225e-09,1.8811409716747e-08
"IGLV3-25",-1.44557393806268,4.79775782538746,6.48678368189965e-09,1.95905703911916e-08
"MT2P1",-1.24727451786516,-1.76900049052572,6.5108554671187e-09,1.96557531555357e-08
"HMGB1P49",-1.48197613400118,-2.48656550071401,6.95063241345894e-09,2.09393849373899e-08
"HOXD3",-1.05123564955256,-1.11047308415718,7.00182577473605e-09,2.10795389461822e-08
"AC102945.2",-1.00754281237243,-0.497542049752199,7.010991878716e-09,2.10997259399104e-08
"FGFBP1",-1.09055255710219,3.61266119754255,7.45997877193371e-09,2.23820616658786e-08
"SNORA77",-1.31417658227731,-3.49418730033152,8.21276571551997e-09,2.4521870073757e-08
"AC104561.2",-1.08435320578398,-3.23666508703937,8.90618230096563e-09,2.65146077491903e-08
"ART1",-1.60949477798422,-3.6544974826175,9.3883224772065e-09,2.78921640043619e-08
"EPHA4",-1.08471271024629,3.07034182613856,9.5699855759104e-09,2.84078318425009e-08
"MEOX2",-1.36004719549798,0.511549424419946,9.64854498972432e-09,2.86329590325343e-08
"VEPH1",-1.09080363872461,-0.178586419045527,9.75303060258916e-09,2.89185824333739e-08
"TBX21",-1.00131494555019,-0.457299421405567,9.80017337615904e-09,2.90501855388433e-08
"ACSM5",-1.59548964517166,-0.806329586116162,9.92342599610039e-09,2.93934743572848e-08
"HOXD4",-1.13545583912097,-1.57222340701096,1.00280998793445e-08,2.96756987156362e-08
"AL139260.2",-1.06224211781866,-3.53296295183206,1.04414309587872e-08,3.08583843106609e-08
"TGFBR3L",-1.25435683336042,-1.70383225614234,1.07397878219788e-08,3.17015898962699e-08
"AGAP11",-1.22705908747949,-3.37401755425209,1.07415395234557e-08,3.17037984084955e-08
"PCDHGB7",-1.02304537527442,1.32512119800459,1.09885378588546e-08,3.24025458815375e-08
"IGLV6-57",-1.5503388295763,4.55291793719461,1.10172163764325e-08,3.24840799795271e-08
"IGLV1-41",-1.75256053967731,0.131155149601475,1.10413979747508e-08,3.25523410056272e-08
"AC008676.2",-1.26908015513725,-1.89008669616579,1.12810138430991e-08,3.32215762812294e-08
"DCX",-1.40045283166447,-2.67243527804051,1.17517820386356e-08,3.45339084686649e-08
"ZIM2-AS1",-1.17804599783921,-3.4197472348139,1.21972373819243e-08,3.57697317931063e-08
"PRRT4",-1.40011644109316,-1.45215485954171,1.24017683457548e-08,3.63526690802962e-08
"SULT2A1",-2.06199213126599,0.789406790196923,1.25176829839446e-08,3.66822334209964e-08
"CPNE4",-1.60785627276782,-1.52329400638273,1.27570309129839e-08,3.73497055462659e-08
"XCR1",-1.23038721011322,0.182819232692426,1.31410651563927e-08,3.84270336436427e-08
"FRZB",-1.00846264384977,4.13085655150713,1.36337022421289e-08,3.98049676495312e-08
"AC009336.2",-1.14991296974199,-2.43161332976549,1.39410967537951e-08,4.06761239141715e-08
"IGLL3P",-1.38367176904859,-3.09051430536073,1.41029621537577e-08,4.1118021716839e-08
"PDCD6IPP1",-1.47523668066063,-2.70710170296003,1.41347497821737e-08,4.11992942031751e-08
"AC103563.4",-1.89535989173061,-3.66535658993714,1.49949017876578e-08,4.35978218458931e-08
"ZNF157",-1.25398269852484,-3.42390546987375,1.59840291647646e-08,4.63310266515648e-08
"IGHV4-55",-1.41854668577551,1.4424654135766,1.60146475709491e-08,4.64132428867989e-08
"TRBV5-6",-1.18983958601712,-2.61954448243084,1.66802110702423e-08,4.82934300166941e-08
"AL359182.1",-1.08564308421102,-2.86633869263248,1.73868591979828e-08,5.02564540385974e-08
"C14orf39",-1.68036798547749,-3.52097065172692,1.82581455848687e-08,5.2683312947553e-08
"CCKAR",-2.03542028590076,-3.30026279043076,1.8376166107267e-08,5.30044933650037e-08
"FADS6",-1.76897551775942,0.428779953235067,1.89629593523041e-08,5.46122857627477e-08
"CD38",-1.0267286322023,2.53809130334033,1.99475105691826e-08,5.73014822160562e-08
"ENDOU",-1.0148281765439,-2.53692767800091,2.00476107449117e-08,5.75733266306696e-08
"MRO",-1.16182242104609,-0.718290006477555,2.06595947880439e-08,5.92392973442249e-08
"AL512785.2",-1.16738532215558,-2.84847565647543,2.06669240034217e-08,5.92549351157185e-08
"AP000662.1",-1.05377094184919,-2.76113700958587,2.09515572173463e-08,6.00219937583989e-08
"IGKV1D-43",-1.64946043459309,-0.575741985480881,2.10166583252829e-08,6.02030362200255e-08
"TRAV8-2",-1.00344055596288,-2.38281393975858,2.12370011423098e-08,6.07901220520969e-08
"IGHV3-50",-1.6562459394324,-3.13652366034649,2.15063395430307e-08,6.15443645999066e-08
"TENM2",-1.27021043863582,-0.522392002221472,2.17154097323924e-08,6.21089027408538e-08
"TRBV29-1",-1.06497015252059,-1.56489762285472,2.27721363767043e-08,6.49783331420897e-08
"TRAV8-4",-1.03674294798897,-2.34477714518964,2.3547939416556e-08,6.70769137126727e-08
"DPP10",-1.74708836111464,1.32517737445336,2.40726942479559e-08,6.84852435277507e-08
"SEZ6",-1.57589755216614,-1.38604028444044,2.43106895381446e-08,6.910631766948e-08
"LRRC3-DT",-1.16630128861072,-3.49119146467179,2.43856448138116e-08,6.93131512912955e-08
"SVOP",-1.55899963688728,-1.17045068746175,2.46476961734798e-08,6.99824449724767e-08
"AP003355.2",-1.69717519830441,-3.47762500036683,2.4986864618514e-08,7.08817467803459e-08
"CHST8",-1.56397059025158,-2.42284742870519,2.67926993948594e-08,7.58138604551539e-08
"IGHD3-9",-1.5286880549659,-3.44193698069822,2.91834848779154e-08,8.23135289481279e-08
"AC013643.3",-1.36263443833917,-3.49865487747916,2.92909082143378e-08,8.25870292918852e-08
"KCNG1",-1.30787774151955,1.3475705823242,3.17830223400167e-08,8.93505094134319e-08
"CSMD1",-1.44003894239681,-2.17987159819335,3.18878932613437e-08,8.9613432823842e-08
"TRAV13-1",-1.00860036628641,-1.76695317772704,3.37068352017984e-08,9.45065712220817e-08
"AC010136.1",-1.36858398562924,-3.65084572859521,3.45728254311812e-08,9.68314959084494e-08
"TRAV16",-1.04706644999035,-2.8221501022017,3.58044552938434e-08,1.00147866852448e-07
"AL671277.1",-1.10264277930706,3.31692778883352,3.7415172261379e-08,1.04422043927009e-07
"CYP27C1",-1.00501893493259,-0.93091473396915,3.80058556248718e-08,1.05995674148709e-07
"RPL21P40",-1.07295359146382,-2.87492466619693,3.8783590412656e-08,1.08069321918067e-07
"AC003973.3",-1.03991238221894,-1.69822412073709,3.88799685382778e-08,1.08309218413704e-07
"PCDHB5",-1.02732404656633,-0.664605065972881,3.90183449363156e-08,1.08675533066474e-07
"AC004080.5",-1.12510987520849,-3.47586413654293,3.96361350414993e-08,1.10318422550091e-07
"AL031429.2",-1.37078025580385,-3.39083622247104,4.01035651431642e-08,1.11530980067604e-07
"AQP12A",-1.20940973589768,-2.01893112236552,4.06960279563994e-08,1.13089067747957e-07
"SATB2-AS1",-1.07118783180302,3.7500207808816,4.10695971655878e-08,1.14066969956256e-07
"AC099329.2",-1.15313850550578,-2.57972041672909,4.14098085482716e-08,1.14971445774281e-07
"GDF6",-1.27494689454397,-1.21730812461959,4.35370284751841e-08,1.20485751630737e-07
"IGHV1-17",-1.52582927068574,-2.28819108448018,4.46709985002093e-08,1.23494124572726e-07
"AC103736.1",-1.41970375698786,-3.39655356098443,4.523622103508e-08,1.25002005699404e-07
"AL162412.1",-1.2534413912582,-3.44358806477924,4.52465625981588e-08,1.2500871466232e-07
"PCDH15",-1.6217785198698,-3.24126264633494,4.5893508345534e-08,1.2670747261736e-07
"LMO1",-1.70043003909028,-3.52707479803975,4.6536454248374e-08,1.28392821506321e-07
"IGKV7-3",-1.52175959261775,-1.90981132920829,4.80955827977099e-08,1.32428424902218e-07
"AC005082.1",-1.00743234690571,-2.54333918884737,5.04377575653598e-08,1.38479193079205e-07
"AC011008.2",-1.0922757211882,-2.44860465243814,5.08067399185316e-08,1.39431665587749e-07
"IGHV3-64",-1.6011054659535,1.53650717088344,5.14620108497124e-08,1.4116864711079e-07
"AC018755.4",-1.08742052574119,-2.25114107607946,5.48142163298015e-08,1.49934678485491e-07
"AL021997.1",-1.00841317623003,-3.65094532387755,5.86192488607887e-08,1.59858258891575e-07
"AC008040.1",-1.16546948459932,-3.31696718150254,6.2945249947766e-08,1.71182687578529e-07
"C5orf52",-1.00771942643716,0.319155524934165,6.68628871567627e-08,1.81352952776752e-07
"Z73429.1",-1.01712214561533,-3.17686641856186,7.28694475209886e-08,1.96698945277733e-07
"IGHV1-69D",-1.40257697119684,3.51559448278071,7.31890653013686e-08,1.97511073722229e-07
"AL136982.1",-1.07368336048272,-3.33652810906037,7.76750047416896e-08,2.08974403883522e-07
"UGT1A9",-1.56221544035845,-3.015315241941,7.81870629598225e-08,2.10298238557355e-07
"CCDC169",-1.60909730823084,-1.61817778543092,7.8558078489833e-08,2.1124226519102e-07
"AL512328.1",-1.33695670487312,-1.46243903331679,7.95461538321487e-08,2.13790015994817e-07
"AC016705.2",-1.35984872024952,-0.914942473149352,8.28330247143296e-08,2.22151421884534e-07
"GOLGA8VP",-1.06658306005062,-3.38932521952063,8.46288886415572e-08,2.26832992182296e-07
"AC005550.2",-1.22145626825821,1.51778405856534,8.48595981886676e-08,2.27393493263323e-07
"IGLV2-34",-1.48599494614135,-1.19124563837771,9.00446716920863e-08,2.40471793133397e-07
"MTND6P21",-1.28438360375242,-3.64821879148626,9.67371532370532e-08,2.57517431936149e-07
"ASCL1",-1.56766879842791,-2.92184352470472,1.00548539626264e-07,2.67283395541299e-07
"IGHV7-34-1",-1.4533837351814,-3.07350226736643,1.01184670557448e-07,2.68835867203889e-07
"AC012409.3",-1.2994397357412,-3.57960453555425,1.01763079910801e-07,2.70305320725468e-07
"NAT8",-1.77741528007383,-0.704019665341093,1.01801796814805e-07,2.70384545335866e-07
"SOSTDC1",-1.20026233368954,2.8438734419068,1.04693808528e-07,2.77762134096834e-07
"NPTXR",-1.11170504905229,2.721307249321,1.07436355282782e-07,2.84655884975589e-07
"ADRB1",-1.11456942955877,0.257903752982095,1.1024247503644e-07,2.91870486367739e-07
"SPATA22",-1.53257634548292,-3.54051764179992,1.10329529813732e-07,2.92076490313829e-07
"APCDD1L",-1.25028552218286,-0.392608542852459,1.10745909377381e-07,2.93129651052246e-07
"LINC01502",-1.81341509497647,-2.81350324821541,1.13465845026384e-07,3.00002212898028e-07
"AOX1",-1.22539586914339,2.42595720442035,1.13717616706716e-07,3.0064273344061e-07
"HCN4",-1.37517679838038,-2.68606732560427,1.18780100049577e-07,3.13397335966784e-07
"GSTM1",-1.44606323440996,2.45252287310917,1.21797499473094e-07,3.20822778126852e-07
"AC096751.2",-1.05030010625617,-1.04819105936786,1.27563849495592e-07,3.35229138006508e-07
"PCP4",-1.56695738288181,2.09641645951034,1.28958271664716e-07,3.38668219177337e-07
"AC111188.1",-1.08649682756935,-3.30590981595181,1.30738907485552e-07,3.43230372626812e-07
"RAB3B",-1.07769979959311,2.68730278855294,1.31138365431005e-07,3.44164676778679e-07
"ZFHX4-AS1",-1.37817516420921,-2.73241532360645,1.33834885806288e-07,3.50920868725873e-07
"SLC2A7",-1.13773421953589,-3.63099588695727,1.37311915875799e-07,3.59411380137873e-07
"AL049775.1",-1.17346366189192,-3.17385844297618,1.38574782048866e-07,3.62446650324515e-07
"MIR27B",-1.33815171912844,-3.412806081322,1.46093136166745e-07,3.80881370763819e-07
"AC245297.1",-1.0182914433112,-0.959065453901215,1.47560166704866e-07,3.84420577777425e-07
"CHGB",-1.63215199898558,2.72241056034064,1.4906861344461e-07,3.88126314863653e-07
"HNRNPA1P70",-1.15994716967052,-3.48278669740704,1.54664037469984e-07,4.01999254281301e-07
"UNC13C",-1.47117802609693,-3.2295844234036,1.68667084125457e-07,4.36778622030783e-07
"AC092999.1",-1.24715525872891,-3.03528963144101,1.69236543941361e-07,4.38109647061572e-07
"MAP9",-1.04655935885097,1.66350344457341,1.71050831253653e-07,4.42625023490595e-07
"CYP4F60P",-1.55168196709987,-3.3025149846533,1.72521775376137e-07,4.46139023447516e-07
"MAMDC2-AS1",-1.00948379498962,-1.47942125473848,1.74351395024492e-07,4.50612207379645e-07
"RNF165",-1.16603057670943,-1.16131492092175,1.76418926246888e-07,4.55732063525588e-07
"UGT3A2",-1.31150705784597,-2.70640395800551,1.77106540320007e-07,4.57396135725494e-07
"TEX43",-1.1167924876558,-0.793337732008996,1.89714257192884e-07,4.88638719019631e-07
"KANK4",-1.09124703520131,0.646695366269565,2.02392032852599e-07,5.19513446044211e-07
"STAC2",-1.28988798506459,-1.79879115644318,2.09768371184371e-07,5.37486792443457e-07
"IGLV5-37",-1.8403498592769,0.0898719644905174,2.14154485925881e-07,5.48102938582013e-07
"LY86-AS1",-1.35318144596732,-3.46306894691912,2.14512477003613e-07,5.48974701172551e-07
"IGLVI-70",-1.79930847522044,-0.24273704544782,2.16140895047228e-07,5.52739136897125e-07
"CNTN6",-1.35901998112376,-3.28952076530714,2.23750132162801e-07,5.71181151051984e-07
"PVALB",-1.18404036165468,-3.15388326634487,2.26749510923541e-07,5.78417222334068e-07
"GATA1",-1.07514075973428,-2.58253653231961,2.27240331714322e-07,5.79435334935479e-07
"CHST9",-1.94978817034792,-1.68672576367277,2.29881526270104e-07,5.85697343504145e-07
"AP000350.3",-1.03226680379931,-3.26290541745113,2.4712540064694e-07,6.27405398797717e-07
"ATOH1",-1.27504911801793,4.41315778071293,2.53708307661227e-07,6.43291056496079e-07
"POPDC3",-1.28164780983794,-1.00274849604544,2.54174433113761e-07,6.44421223446197e-07
"IGHV1-67",-1.37167804385186,-0.29669177752351,2.82709408903068e-07,7.13959900517556e-07
"RNF217-AS1",-1.06996259730234,-1.88934495110605,2.87443202958173e-07,7.25161152364255e-07
"HILS1",-1.10695475375385,-3.34180925774899,2.89287052771247e-07,7.2940509642474e-07
"AC110597.1",-1.07139643889956,-2.97193019876939,2.92249226711411e-07,7.36286269497097e-07
"RAD17P1",-1.16663007239411,-2.06774770397834,2.93111356010111e-07,7.38399415551186e-07
"ALDH1A1",-1.0381179765936,6.46228752838204,3.00150054638811e-07,7.5528798695372e-07
"SLC1A2",-1.03344496848131,-1.10351147138973,3.03304472552985e-07,7.62982578339554e-07
